attributes,basePeriod,dimensions,footnotes,geoAreaCode,geoAreaName,geoInfoUrl,goal,indicator,lowerBound,series,seriesCount,seriesDescription,source,target,timeCoverage,timePeriodStart,time_detail,upperBound,value,valueType
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],52,Barbados,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.5'],,2013.0,,,108990,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],52,Barbados,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.5'],,2014.0,,,111600,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],52,Barbados,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.5'],,2015.0,,,59100,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],52,Barbados,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.5'],,2016.0,,,20700,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],52,Barbados,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.5'],,2017.0,,,35630,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],52,Barbados,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.5'],,2018.0,,,87040,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],52,Barbados,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.5'],,2019.0,,,66170,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],52,Barbados,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.5'],,2020.0,,,29080,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],52,Barbados,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),"UN Statistics Division, Country Files from the UNSD/UNEP data collection on environment statistics (available at: https://unstats.un.org/unsd/envstats/country_files) - UNSD/UNEP Questionnaire",['12.5'],,2021.0,,,18780,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],112,Belarus,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),National Statistical Committee of the Republic of Belarus,['12.5'],,2020.0,,,29100,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],112,Belarus,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),National Statistical Committee of the Republic of Belarus,['12.5'],,2021.0,,,23900,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],112,Belarus,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),National Statistical Committee of the Republic of Belarus,['12.5'],,2022.0,,,21800,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],112,Belarus,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),National Statistical Committee of the Republic of Belarus,['12.5'],,2023.0,,,23100,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},['value imputed by Eurostat or other receiving agencies'],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2005.0,,,50325,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},['value imputed by Eurostat or other receiving agencies'],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2006.0,,,58465,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2007.0,,,65370,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2008.0,,,68636,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2009.0,,,80371,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2010.0,,,84647,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2011.0,,,89394,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2012.0,,,91324,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2013.0,,,95265,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2014.0,,,89284,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2015.0,,,91739,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2016.0,,,92585,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2017.0,,,93158,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2018.0,,,100259,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2019.0,,,106494,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2020.0,,,117435,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2021.0,,,122321,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2022.0,,,120583,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],56,Belgium,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2023.0,,,140073,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],64,Bhutan,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Department of Environment & Climate Change,['12.5'],,2017.0,,,912,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},['value imputed by Eurostat or other receiving agencies'],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2007.0,,,14134,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},['value imputed by Eurostat or other receiving agencies'],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2008.0,,,26295,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2009.0,,,25503,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2010.0,,,35305,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2011.0,,,33278,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2012.0,,,32282,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2013.0,,,29353,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2014.0,,,35911,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2015.0,,,53085,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2016.0,,,50113,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2017.0,,,45608,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2018.0,,,42621,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2019.0,,,51278,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2020.0,,,63199,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2021.0,,,82991,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2022.0,,,86457,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],100,Bulgaria,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),Eurostat,['12.5'],,2023.0,,,99525,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],29,Caribbean,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2015.0,,,30,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],29,Caribbean,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2016.0,,,85.0079,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],29,Caribbean,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2017.0,,,85.9537,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],29,Caribbean,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2018.0,,,88.37735,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],29,Caribbean,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2019.0,,,90.79081,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],29,Caribbean,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2020.0,,,93.0187,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],29,Caribbean,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2021.0,,,95.19634,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],29,Caribbean,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2022.0,,,97.52533,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2010.0,,,30700,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2011.0,,,31900,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2012.0,,,33760,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2013.0,,,34845.67537,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2014.0,,,36361.46243,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2015.0,,,38373.1517,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2016.0,,,40562.47016,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2017.0,,,42853.14248,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2018.0,,,45211.94875,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2019.0,,,52692.30316,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2020.0,,,54692.46121,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2021.0,,,58275.14962,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],13,Central America,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2022.0,,,60287.55926,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2010.0,,,0,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2011.0,,,0,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2012.0,,,0,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2013.0,,,0,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2014.0,,,0,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2015.0,,,160,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2016.0,,,30700.37192,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2017.0,,,44526.75877,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2018.0,,,49511.7851,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2019.0,,,54961.02791,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2020.0,,,60629.0338,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2021.0,,,66477.14092,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],62,Central and Southern Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2022.0,,,72827.16013,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],143,Central Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2015.0,,,160,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],143,Central Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2016.0,,,1080.48545,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],143,Central Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2017.0,,,10533.35593,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],143,Central Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2018.0,,,10995.16711,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],143,Central Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2019.0,,,11436.17264,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],143,Central Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2020.0,,,11886.44502,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],143,Central Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2021.0,,,12350.40304,Float
"{'Nature': 'N', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],143,Central Asia,,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),UNITAR / WESR,['12.5'],,2022.0,,,12757.75071,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],344,"China, Hong Kong Special Administrative Region",,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),National Bureau of Statistics of China,['12.5'],,2014.0,,,70000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],344,"China, Hong Kong Special Administrative Region",,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),National Bureau of Statistics of China,['12.5'],,2015.0,,,75000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],344,"China, Hong Kong Special Administrative Region",,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),National Bureau of Statistics of China,['12.5'],,2016.0,,,75000,Float
"{'Nature': 'C', 'Units': 'TONNES', 'Observation Status': 'A'}",,{'Reporting Type': 'G'},[],344,"China, Hong Kong Special Administrative Region",,['12'],['12.5.1'],,EN_EWT_RCYV,1093,Electronic waste recycled (Tonnes),National Bureau of Statistics of China,['12.5'],,2017.0,,,76000,Float
