Country,Year,Value,Series,Series Description
Kazakhstan,2018.0,0.21127,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Kazakhstan,2019.0,0.06872,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Kazakhstan,2020.0,0.05595,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Kazakhstan,2021.0,0.02801,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Kazakhstan,2022.0,0.0025,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Kazakhstan,2023.0,0.00566,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Landlocked developing countries (LLDCs),2014.0,2e-05,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Landlocked developing countries (LLDCs),2015.0,0.00093,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Landlocked developing countries (LLDCs),2016.0,0.00492,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Landlocked developing countries (LLDCs),2017.0,0.02347,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Landlocked developing countries (LLDCs),2018.0,0.03242,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Landlocked developing countries (LLDCs),2019.0,0.03407,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Landlocked developing countries (LLDCs),2020.0,0.03747,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Landlocked developing countries (LLDCs),2021.0,0.03721,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Landlocked developing countries (LLDCs),2022.0,0.03788,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2010.0,0.05199,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2011.0,0.05342,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2012.0,0.07806,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2013.0,0.16149,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2014.0,0.16411,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2015.0,0.18618,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2016.0,0.18407,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2017.0,0.20234,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2018.0,0.21904,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2019.0,0.2446,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2020.0,0.2493,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2021.0,0.26101,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latin America and the Caribbean,2022.0,0.26732,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2007.0,2.96,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2008.0,2.99,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2009.0,2.32,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2010.0,2.04,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2011.0,2.26,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2012.0,2.31,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2013.0,2.4,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2014.0,2.47,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2015.0,2.47,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2016.0,2.47,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2017.0,4.81,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2018.0,5.22,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2019.0,5.87,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2020.0,6.06,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2021.0,8.53,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2022.0,10.61,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Latvia,2023.0,10.39,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Least Developed Countries (LDCs),2018.0,0.00086,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Least Developed Countries (LDCs),2019.0,0.00147,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Least Developed Countries (LDCs),2020.0,0.00173,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Least Developed Countries (LDCs),2021.0,0.00184,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Least Developed Countries (LDCs),2022.0,0.00195,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2000.0,2.98372,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2001.0,3.27712,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2002.0,2.7977,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2003.0,2.60716,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2004.0,3.90241,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2005.0,4.42766,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2006.0,5.5554,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2007.0,1.44,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2008.0,1.39,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2009.0,1.72,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2010.0,1.7,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2011.0,4.35,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2012.0,3.81,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2013.0,7.85,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2014.0,8.27,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2015.0,11.42,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2016.0,13.91,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2017.0,12.37,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2018.0,15.26,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2019.0,12.82,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2020.0,18.32,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2021.0,16.6,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2022.0,15.53,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Liechtenstein,2023.0,22.42,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2005.0,0.81,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2006.0,2.85,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2007.0,3.61,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2008.0,3.69,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2009.0,2.21,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2010.0,2.88,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2011.0,3.91,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2012.0,4.77,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2013.0,5.46,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2014.0,7.57,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2015.0,5.6,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2016.0,4.54,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2017.0,4.7,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2018.0,5.08,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2019.0,5.72,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2020.0,5.88,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2021.0,7.03,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2022.0,7.63,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Lithuania,2023.0,9.17,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2006.0,8.14,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2007.0,8.58,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2008.0,8.68,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2009.0,9.68,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2010.0,9.51,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2011.0,9.62,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2012.0,9.44,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2013.0,9.53,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2014.0,9.92,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2015.0,10.36,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2016.0,10.64,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2017.0,10.17,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2018.0,9.98,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2019.0,9.71,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2020.0,10.11,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2021.0,10.4,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2022.0,8.89,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Luxembourg,2023.0,8.81,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2005.0,0.37,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2006.0,0.65,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2007.0,0.53,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2008.0,0.42,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2009.0,2.89,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2010.0,3.7,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2011.0,3.76,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2012.0,3.59,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2013.0,4,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2014.0,3.85,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2015.0,4.46,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2016.0,5.37,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2017.0,6.31,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2018.0,6.55,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2019.0,8.43,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2020.0,6.89,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2021.0,5.42,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2022.0,5.67,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Malta,2023.0,5.75,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2008.0,0.61892,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2009.0,1.31908,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2010.0,1.99555,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2011.0,2.97796,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2012.0,3.71684,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2013.0,4.044,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2014.0,5.96619,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2015.0,7.54695,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2016.0,8.70974,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2017.0,10.2449,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2018.0,10.24475,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2019.0,11.63479,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2020.0,10.57163,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2021.0,10.6913,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Martinique,2022.0,13.87287,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Mauritius,2016.0,86.56119,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Mauritius,2017.0,193.70009,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Mauritius,2019.0,0.76423,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Mauritius,2020.0,0.0039,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Mauritius,2021.0,0.14926,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Middle Africa,2018.0,0.00029,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Middle Africa,2019.0,3e-04,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Middle Africa,2020.0,0.00032,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Middle Africa,2021.0,0.00033,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Middle Africa,2022.0,0.00034,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Mongolia,2020.0,17.17487,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Mongolia,2021.0,12.51526,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Mongolia,2022.0,25.93252,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Mongolia,2023.0,11.49286,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Nepal,2017.0,0.63296,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2005.0,5.5,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2006.0,5.78,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2007.0,5.99,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2008.0,6.28,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2009.0,6.56,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2010.0,7.71,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2011.0,7.92,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2012.0,7.38,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2013.0,6.99,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2014.0,8.41,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2015.0,8.57,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2016.0,9.08,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2017.0,9.97,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2018.0,10.7,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2019.0,11.45,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2020.0,12.63,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2021.0,11.75,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2022.0,11.27,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Netherlands (Kingdom of the),2023.0,12.28,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Niger,2012.0,0.4892,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Niger,2013.0,0.48729,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Niger,2014.0,0.48573,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Niger,2015.0,0.48417,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Niger,2016.0,0.4823,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Niger,2017.0,0.4814,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Niger,2018.0,0.47943,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Niger,2019.0,0.47745,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2010.0,0.00585,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2011.0,0.006,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2012.0,0.00542,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2013.0,0.00482,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2014.0,0.03216,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2015.0,0.30383,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2016.0,0.33063,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2017.0,0.36159,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2018.0,0.38599,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2019.0,0.43139,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2020.0,0.46811,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2021.0,0.51247,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Africa and Western Asia,2022.0,0.48775,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2010.0,9.03085,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2011.0,9.54283,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2012.0,10.00771,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2013.0,10.48659,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2014.0,8.16749,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2015.0,11.2227,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2016.0,10.88847,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2017.0,10.80072,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2018.0,10.84834,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2019.0,10.64873,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2020.0,10.77201,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2021.0,10.90053,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern America,2022.0,11.01395,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2010.0,9.43625,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2011.0,9.94637,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2012.0,9.64579,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2013.0,9.58624,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2014.0,9.70575,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2015.0,10.96742,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2016.0,14.00437,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2017.0,12.81933,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2018.0,12.35963,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2019.0,9.65588,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2020.0,9.40483,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2021.0,9.70886,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Northern Europe,2022.0,9.77746,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2005.0,21.63,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2006.0,21.8,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2007.0,23.29,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2008.0,23.83,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2009.0,23.89,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2010.0,22.04,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2011.0,22.17,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2012.0,20.9,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2013.0,20.66,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2014.0,20.87,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2015.0,20.35,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2016.0,19.6,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2017.0,18.73,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2018.0,18.16,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2019.0,19.46,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2020.0,19.5,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2021.0,19.96,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2022.0,19.52,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Norway,2023.0,20.08,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2012.0,1.06817,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2013.0,1.04677,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2014.0,1.08233,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2015.0,1.29076,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2016.0,1.31952,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2017.0,1.3408,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2018.0,1.35521,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2019.0,6.41038,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2020.0,6.43411,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2021.0,6.47608,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oceania,2022.0,6.49138,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oman,2023.0,30.11683,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Oman,2024.0,40.2607,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Peru,2020.0,0.0573,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Peru,2021.0,0.76554,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2006.0,0.45,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2007.0,0.71,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2008.0,1.48,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2009.0,2.8,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2010.0,2.95,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2011.0,3.77,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2012.0,4.61,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2013.0,4.51,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2014.0,4.55,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2015.0,5.24,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2016.0,6.13,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2017.0,6.49,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2018.0,6.73,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2019.0,11.69,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2020.0,11.31,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2021.0,14.19,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2022.0,14.64,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Poland,2023.0,15.21,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2005.0,0,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2006.0,0.4,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2007.0,2.45,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2008.0,3.91,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2009.0,4.23,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2010.0,4.41,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2011.0,5.62,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2012.0,4.16,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2013.0,4.79,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2014.0,5.81,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2015.0,6.22,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2016.0,6.75,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2017.0,6.8,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2018.0,7.17,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2019.0,5.07,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2020.0,5.74,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2021.0,5.16,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2022.0,5.36,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Portugal,2023.0,5.79,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Republic of Moldova,2021.0,0.12799,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Réunion,2008.0,0.46599,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Réunion,2009.0,1.28807,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Réunion,2010.0,3.28371,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Réunion,2011.0,5.47366,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Réunion,2012.0,6.20312,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Réunion,2013.0,6.42169,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Réunion,2014.0,6.68825,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Réunion,2015.0,7.47504,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
Réunion,2016.0,7.74633,EN_EWT_COLLPCAP,E-waste collected per capita (kg)
